DATE,BY PRODUCT,PROVINCE,DISTRICT ID,DISTRICT,STATION ID,STATION,MINIMUM,MAXIMUM
6/28/2021,Wheat,,96,Sanghar,561,Shahdadpur,,2035
6/28/2021,Wheat,Sindh,96,Sanghar,540,Sanghar,2030,2035
6/28/2021,Wheat,Sindh,96,Sanghar,,Shahpur Chakar,2030,
6/28/2021,Wheat,Sindh,41,Karachi,277,Karachi,2110,2110
6/28/2021,Wheat,,96,Sanghar,561,Shahdadpur,,2035
6/28/2021,Wheat,Sindh,96,Sanghar,,Shahpur Chakar,2030,
6/28/2021,,Punjab,,Bahawalnagar,165,Fortabbas,1925,1925
6/28/2021,Wheat,Punjab,112,Toba Tek Singh,630,Toba Tek Singh,1960,1970
6/28/2021,Wheat,,6,Bahawalpur,207,,1930,1940
6/28/2021,Wheat,Punjab,,Kasur,161,Fatehpur,1950,1960
6/28/2021,Wheat,Sindh,80,Nawabshah,124,Daur,2025,2030
6/28/2021,Wheat,Punjab,,Muzaffargarh,13,,1950,1960
6/28/2021,Wheat,Punjab,5,Bahawalnagar,205,Haroonabad,1950,1980
6/28/2022,,Punjab,93,,511,Rajanpur,2670,2680
6/28/2022,Wheat,Punjab,92,Rahim Yar Khan,162,Fazil Pur,,2680
6/28/2022,Wheat,Punjab,43,Kasur,161,Fatehpur,2670,2680
6/28/2022,,Punjab,61,Layyah,356,Layyah,2670,2680
6/28/2022,Wheat,Punjab,76,Muzaffargarh,13,Alipur,2670,2680
6/28/2022,Wheat,Punjab,76,Muzaffargarh,562,Shaher Sultan,2670,2680
6/28/2022,Wheat,Punjab,5,Bahawalnagar,,Haroonabad,2680,
6/28/2022,Wheat,Punjab,5,,150,Dunga Bunga,2680,2700
6/28/2022,Wheat,Punjab,6,Bahawalpur,207,Hasilpur,2680,2700
6/28/2022,Wheat,Punjab,,Bahawalnagar,93,Chishtian,2690,2700
6/28/2022,Wheat,Punjab,115,Vehari,74,Burewala,2695,2700
6/28/2022,Wheat,Punjab,112,Toba Tek Singh,630,Toba Tek Singh,2675,2700
6/28/2022,Wheat,Punjab,,Rahim Yar Khan,299,Khanpur,2690,2710
6/28/2022,Wheat,,6,Bahawalpur,654,,2700,2710
6/28/2022,Wheat,Punjab,92,Rahim Yar Khan,508,Rahim Yar Khan,2700,
6/28/2022,Wheat,Punjab,87,,462,Pakpattan,2700,2725
6/28/2022,Wheat,Punjab,5,Bahawalnagar,30,Bahawalnagar,2735,2740
6/28/2022,Wheat,Punjab,92,,526,Sadiqabad,2720,2745
6/28/2022,Wheat,Punjab,,,530,Sahiwal,2750,2775
6/28/2022,,Sindh,105,Sukkur,591,Sukkur,2750,2800
6/28/2022,,Sindh,24,Ghotki,184,Ghotki,2750,2800
6/28/2022,Wheat,Sindh,24,Ghotki,108,Daharki,2750,2800
6/28/2022,Wheat,,105,Sukkur,467,Pano Aqil,2750,2800
6/28/2022,Wheat,Sindh,45,Khairpur,292,Khairpur,2800,2825
6/28/2022,,Sindh,45,Khairpur,513,Ranipur,2800,2825
6/28/2022,Wheat,Sindh,72,Mirpur Khas,410,Mirpur Khas,2825,2830
6/28/2022,Wheat,Sindh,4,Badin,26,Badin,2825,
6/28/2022,Wheat,Sindh,72,Mirpur Khas,249,Jhudo,,2830
6/28/2022,Wheat,Sindh,96,Sanghar,,Tando Adam Khan,2825,2830
6/28/2022,Wheat,Sindh,96,,561,Shahdadpur,2825,2830
6/28/2022,Wheat,Sindh,113,,344,Kunri,2825,2830
6/28/2022,Wheat,Sindh,113,Umarkot,639,Umarkot,2825,2830
6/28/2022,Wheat,Sindh,4,Badin,607,Tando Bagho,2825,2830
6/28/2022,Wheat,Sindh,72,Mirpur Khas,535,Samaro,2825,2830
6/28/2022,Wheat,Sindh,96,Sanghar,540,Sanghar,2825,2830
6/28/2022,Wheat,,,Sanghar,564,Shahpur Chakar,2825,2830
6/28/2022,,Sindh,80,Nawabshah,,Nawab Shah,2825,2830
6/28/2022,Wheat,Sindh,80,Nawabshah,124,Daur,2825,2830
6/28/2022,Wheat,Sindh,80,Nawabshah,39,Bandhi,2825,2830
6/28/2022,Wheat,Sindh,105,Sukkur,418,,2825,2830
6/28/2022,Wheat,,79,,439,Naushahro Feroze,2825,2830
6/28/2022,Wheat,,41,Karachi,277,Karachi,3080,3090
6/28/2022,Wheat,,6,Bahawalpur,654,,2700,2710
6/28/2022,Wheat,Sindh,72,Mirpur Khas,535,Samaro,2825,2830
6/28/2022,Wheat,Sindh,45,Khairpur,292,Khairpur,2800,2825
6/28/2022,Wheat,Sindh,80,Nawabshah,39,Bandhi,2825,2830
6/29/2020,Wheat,Sindh,24,Ghotki,184,Ghotki,1600,1610
6/29/2020,Wheat,Sindh,45,Khairpur,292,Khairpur,1600,1610
6/29/2020,Wheat,Sindh,79,,399,Mehrabpur,1600,1610
6/29/2020,Wheat,Sindh,80,Nawabshah,,Nawab Shah,1600,1610
6/29/2020,Wheat,Sindh,105,Sukkur,591,Sukkur,1600,
6/29/2020,Wheat,Sindh,,,26,,1600,
6/29/2020,Wheat,Sindh,32,Hyderabad,104,Chuhar Jamali,1600,
6/29/2020,Wheat,Sindh,4,Badin,189,Golarchi Taluka,1600,1615
6/29/2020,Wheat,Sindh,113,Umarkot,344,Kunri,1600,1615
6/29/2020,Wheat,Sindh,72,Mirpur Khas,410,Mirpur Khas,1600,1615
6/29/2020,Wheat,Sindh,110,Tharparkar,437,Naukot,1600,1615
6/29/2020,Wheat,Sindh,,Badin,607,Tando Bagho,1600,1615
6/29/2020,,Sindh,113,Umarkot,639,,1600,1615
6/29/2020,,Sindh,96,Sanghar,540,Sanghar,1600,1620
6/29/2020,Wheat,Sindh,96,,561,Shahdadpur,1600,1620
6/29/2020,Wheat,Sindh,96,Sanghar,605,Tando Adam Khan,1600,1620
6/29/2020,Wheat,Sindh,32,Hyderabad,217,Hyderabad,1730,1730
6/29/2020,Wheat,Sindh,41,,277,Karachi,1750,1750
6/29/2020,Wheat,Punjab,,Khanewal,401,Mian Channu,1740,1750
6/29/2020,Wheat,Punjab,115,Vehari,74,Burewala,1750,1775
6/29/2020,Wheat,Punjab,95,Sahiwal,91,Chichawatni,1770,1775
6/29/2020,Wheat,,92,Rahim Yar Khan,299,Khanpur,1765,1775
6/29/2020,Wheat,Punjab,92,Rahim Yar Khan,508,,,1775
6/29/2020,Wheat,Punjab,92,Rahim Yar Khan,,,1770,1780
6/29/2020,Wheat,Punjab,,Toba Tek Singh,630,Toba Tek Singh,,1800
6/29/2020,Wheat,Punjab,,Bahawalpur,207,Hasilpur,1800,1805
6/29/2020,Wheat,Punjab,5,Bahawalnagar,93,Chishtian,,1810
6/29/2020,Wheat,Punjab,,Lodhran,361,Lodhran,1800,1810
6/29/2020,Wheat,Punjab,6,Bahawalpur,654,Yazman Mandi,1800,1810
6/29/2020,Wheat,Punjab,5,Bahawalnagar,150,Dunga Bunga,,1815
6/29/2020,Wheat,Punjab,5,,205,Haroonabad,18100,1815
6/29/2020,Wheat,Punjab,,Bahawalpur,31,Bahawalpur,,1820
6/29/2020,Wheat,Punjab,5,Bahawalnagar,157,Faqirwali,1820,1825
6/29/2020,Wheat,Punjab,5,Bahawalnagar,30,Bahawalnagar,1840,
6/29/2020,Wheat,Sindh,79,,399,Mehrabpur,1600,1610
6/29/2020,Wheat,Punjab,6,Bahawalpur,654,Yazman Mandi,1800,1810
6/29/2020,Wheat,Sindh,32,Hyderabad,104,Chuhar Jamali,1600,
6/29/2020,,Sindh,96,Sanghar,540,Sanghar,1600,1620
6/29/2020,Wheat,Sindh,,,26,,1600,
6/29/2021,Wheat,Punjab,5,Bahawalnagar,165,Fortabbas,1920,
6/29/2021,Wheat,Punjab,6,Bahawalpur,207,Hasilpur,1930,1935
6/29/2021,Wheat,Punjab,5,Bahawalnagar,93,Chishtian,1940,1945
6/29/2021,Wheat,Punjab,5,Bahawalnagar,150,,1945,1950
6/29/2021,Wheat,Punjab,,Mianwali,403,Mianwali,,1950
6/29/2021,Wheat,Punjab,5,Bahawalnagar,,Haroonabad,1950,
6/29/2021,Wheat,Punjab,95,Sahiwal,91,,1940,1955
6/29/2021,Wheat,Punjab,92,Rahim Yar Khan,299,,1950,1960
6/29/2021,Wheat,Punjab,5,Bahawalnagar,157,Faqirwali,1940,1965
6/29/2021,Wheat,Punjab,5,Bahawalnagar,,Bahawalnagar,1950,1970
6/29/2021,Wheat,Punjab,112,Toba Tek Singh,630,Toba Tek Singh,1960,1970
6/29/2021,Wheat,Punjab,6,Bahawalpur,654,Yazman Mandi,1950,1975
6/29/2021,Wheat,Punjab,46,Khanewal,297,Khanewal,1960,1975
6/29/2021,,Punjab,92,Rahim Yar Khan,508,,,1980
6/29/2021,,Punjab,6,Bahawalpur,31,Bahawalpur,,1980
6/29/2021,Wheat,Punjab,6,Bahawalpur,8,Ahmadpur East,1950,1980
6/29/2021,,Punjab,,,530,Sahiwal,,1980
6/29/2021,Wheat,Sindh,72,,249,Jhudo,2020,2030
6/29/2021,Wheat,Sindh,72,Mirpur Khas,535,Nawabshah,2020,2030
6/29/2021,,Sindh,72,,136,Digri,2020,2030
6/29/2021,Wheat,Sindh,72,Mirpur Khas,410,Mirpur Khas,2020,2030
6/29/2021,Wheat,,80,Nawabshah,124,Daur,2025,2030
6/29/2021,Wheat,Sindh,80,Nawabshah,39,Bandhi,2025,
6/29/2021,Wheat,Sindh,79,Naushro Feroze,399,,2025,2030
6/29/2021,,Sindh,105,Sukkur,591,Sukkur,2025,2030
6/29/2021,Wheat,Sindh,96,Sanghar,605,Tando Adam Khan,,2035
6/29/2021,Wheat,Sindh,111,Thatta,623,Thatta,2025,2035
6/29/2021,Wheat,Sindh,113,Umarkot,639,Umarkot,2025,2035
6/29/2021,Wheat,Sindh,80,,440,Nawab Shah,2030,2035
6/29/2021,Wheat,Sindh,96,Sanghar,561,Shahdadpur,2030,2035
6/29/2021,Wheat,Sindh,96,Sanghar,540,Sanghar,2030,2035
6/29/2021,Wheat,Sindh,,Sanghar,564,Shahpur Chakar,2030,2035
6/29/2021,Wheat,Sindh,32,Hyderabad,217,Hyderabad,2080,2080
6/29/2021,Wheat,Sindh,41,Karachi,277,Karachi,,2110
6/29/2021,Wheat,Punjab,6,Bahawalpur,207,Hasilpur,1930,1935
6/29/2022,Wheat,Punjab,93,Rajan Pur,511,Rajanpur,2670,2680
6/29/2022,Wheat,Punjab,43,Kasur,161,Fatehpur,2670,2680
6/29/2022,Wheat,,61,Layyah,356,Layyah,2670,2680
6/29/2022,Wheat,Punjab,76,Muzaffargarh,,Alipur,2670,2680
6/29/2022,Wheat,Punjab,,Muzaffargarh,238,Jatoi,2670,
6/29/2022,Wheat,Punjab,76,,,,2670,2680
6/29/2022,Wheat,Punjab,,,150,Dunga Bunga,2680,2700
6/29/2022,Wheat,Punjab,6,Bahawalpur,207,Hasilpur,2680,2700
6/29/2022,Wheat,Punjab,5,Bahawalnagar,157,Faqirwali,,2700
6/29/2022,Wheat,Punjab,5,Bahawalnagar,93,Chishtian,2690,2700
6/29/2022,Wheat,,115,Vehari,74,Burewala,2650,2700
6/29/2022,,Punjab,5,Bahawalnagar,205,Haroonabad,2680,
6/29/2022,Wheat,Punjab,6,Bahawalpur,654,Yazman Mandi,2700,2710
6/29/2022,Wheat,Punjab,92,Rahim Yar Khan,508,Rahim Yar Khan,2700,2715
6/29/2022,,Punjab,95,Sahiwal,91,Chichawatni,2700,2715
6/29/2022,,Punjab,87,,,Pakpattan,2700,2725
6/29/2022,Wheat,Punjab,92,,526,Sadiqabad,2700,2740
6/29/2022,,Punjab,5,Bahawalnagar,30,Bahawalnagar,2735,2740
6/29/2022,,Punjab,95,Sahiwal,530,,2750,2775
6/29/2022,Wheat,,105,Sukkur,591,Sukkur,,2800
6/29/2022,Wheat,Sindh,24,Ghotki,184,Ghotki,2750,2800
6/29/2022,Wheat,Sindh,24,Ghotki,108,Daharki,2750,2800
6/29/2022,Wheat,Sindh,105,Sukkur,467,Pano Aqil,2750,2800
6/29/2022,Wheat,Sindh,45,,292,,2800,2825
6/29/2022,Wheat,Sindh,45,,513,Ranipur,2800,2825
6/29/2022,Wheat,Sindh,72,Mirpur Khas,410,Mirpur Khas,2825,2830
6/29/2022,Wheat,Sindh,,Badin,26,Badin,2825,2830
6/29/2022,Wheat,Sindh,72,Mirpur Khas,249,Jhudo,2825,2830
6/29/2022,,Sindh,,Sanghar,605,Tando Adam Khan,2825,2830
6/29/2022,Wheat,,96,,,Shahdadpur,2825,2830
6/29/2022,Wheat,,113,Umarkot,344,Kunri,2825,2830
6/29/2022,Wheat,Sindh,113,Umarkot,639,,2825,2830
6/29/2022,Wheat,Sindh,,Mirpur Khas,136,Digri,2825,2830
6/29/2022,Wheat,Sindh,4,Badin,607,Tando Bagho,2825,2830
6/29/2022,Wheat,Sindh,72,Mirpur Khas,535,Samaro,2825,2830
6/29/2022,Wheat,Sindh,96,Sanghar,540,Sanghar,2825,2830
6/29/2022,Wheat,Sindh,96,Sanghar,564,Shahpur Chakar,2825,2830
6/29/2022,Wheat,Sindh,80,Nawabshah,440,Nawab Shah,2825,2830
6/29/2022,,Sindh,80,Nawabshah,124,Daur,2825,2830
6/29/2022,Wheat,Sindh,105,Sukkur,,Moro,2825,2830
6/29/2022,,Sindh,79,Naushro Feroze,439,Naushahro Feroze,2825,
6/29/2022,Wheat,Sindh,32,Hyderabad,217,Hyderabad,3060,3060
6/29/2022,Wheat,Sindh,41,Karachi,2770,,3090,3120
6/29/2022,Wheat,Punjab,92,Rahim Yar Khan,508,Rahim Yar Khan,2700,2715
6/29/2022,Wheat,Sindh,80,Nawabshah,440,Nawab Shah,2825,2830
6/29/2022,Wheat,Sindh,32,Hyderabad,217,Hyderabad,3060,3060
6/29/2022,Wheat,Sindh,96,Sanghar,540,Sanghar,2825,2830
6/29/2022,Wheat,Punjab,76,Muzaffargarh,,Alipur,2670,2680
6/30/2020,Wheat,Sindh,24,,184,Ghotki,1600,1610
6/30/2020,Wheat,Sindh,45,Khairpur,292,Khairpur,1600,1610
6/30/2020,Wheat,Sindh,79,Naushro Feroze,399,Mehrabpur,1600,1610
6/30/2020,Wheat,Sindh,80,Nawabshah,440,Nawab Shah,1600,1610
6/30/2020,Wheat,Sindh,105,Sukkur,591,Sukkur,,1610
6/30/2020,Wheat,Sindh,4,Badin,26,Badin,1600,1615
6/30/2020,Wheat,Sindh,32,Hyderabad,,Chuhar Jamali,1600,1615
6/30/2020,Wheat,,4,Badin,189,,1600,1615
6/30/2020,Wheat,Sindh,,Umarkot,344,Kunri,1600,1615
6/30/2020,Wheat,Sindh,72,Mirpur Khas,410,Mirpur Khas,1600,1615
6/30/2020,Wheat,Sindh,110,Tharparkar,437,Naukot,1600,1615
6/30/2020,Wheat,Sindh,4,Badin,,Tando Bagho,1600,1615
6/30/2020,Wheat,Sindh,113,Umarkot,639,Umarkot,1600,1615
6/30/2020,Wheat,Sindh,96,Sanghar,540,Sanghar,1600,1620
6/30/2020,Wheat,Sindh,96,Sanghar,561,Shahdadpur,1600,1620
6/30/2020,Wheat,Sindh,96,Sanghar,605,Tando Adam Khan,1600,
6/30/2020,Wheat,Sindh,32,Hyderabad,217,Hyderabad,1730,1752
6/30/2020,Wheat,Sindh,41,Karachi,277,,1750,1752
6/30/2020,Wheat,Punjab,115,Vehari,,Burewala,1775,1780
6/30/2020,Wheat,Punjab,46,Khanewal,401,Mian Channu,1775,1800
6/30/2020,Wheat,Punjab,,Toba Tek Singh,630,Toba Tek Singh,,1800
6/30/2020,,Punjab,,Rahim Yar Khan,508,Rahim Yar Khan,1780,1804
6/30/2020,Wheat,Punjab,5,Bahawalnagar,93,Chishtian,1800,1810
6/30/2020,Wheat,Punjab,6,Bahawalpur,207,Hasilpur,1805,1810
6/30/2020,Wheat,Punjab,95,Sahiwal,,,1800,1815
6/30/2020,Wheat,Punjab,92,Rahim Yar Khan,526,Sadiqabad,1780,1823
6/30/2020,Wheat,Punjab,6,Bahawalpur,,Bahawalpur,1810,1825
6/30/2020,Wheat,Punjab,62,Lodhran,361,Lodhran,1800,
6/30/2020,,Punjab,,Bahawalpur,654,Yazman Mandi,1820,1830
6/30/2020,Wheat,Punjab,5,Bahawalnagar,150,Dunga Bunga,,1850
6/30/2020,Wheat,Punjab,5,,165,,1825,1850
6/30/2020,,Punjab,5,Bahawalnagar,,Faqirwali,1850,1860
6/30/2020,Wheat,Punjab,5,Bahawalnagar,205,,1850,1900
6/30/2020,Wheat,Sindh,4,Badin,,Tando Bagho,1600,1615
6/30/2020,Wheat,Sindh,24,,184,Ghotki,1600,1610
6/30/2020,Wheat,Sindh,113,Umarkot,639,Umarkot,1600,1615
6/30/2021,,Punjab,5,Bahawalnagar,165,Fortabbas,1920,1932
6/30/2021,Wheat,,46,,401,Mian Channu,1910,1935
6/30/2021,Wheat,Punjab,5,Bahawalnagar,150,Dunga Bunga,1935,1940
6/30/2021,Wheat,,6,Bahawalpur,207,Hasilpur,1930,1940
6/30/2021,Wheat,Punjab,5,Bahawalnagar,93,Chishtian,1940,1950
6/30/2021,Wheat,Punjab,115,Vehari,74,Burewala,,1950
6/30/2021,Wheat,,92,Rahim Yar Khan,299,Khanpur,1950,1960
6/30/2021,Wheat,Punjab,95,,91,Chichawatni,1940,1960
6/30/2021,Wheat,Punjab,5,Bahawalnagar,157,Faqirwali,,1965
6/30/2021,Wheat,Punjab,,Bahawalpur,654,,1950,1970
6/30/2021,,Punjab,112,,630,Toba Tek Singh,1960,1970
6/30/2021,,,5,Bahawalnagar,30,Bahawalnagar,1950,1975
6/30/2021,Wheat,Punjab,92,Rahim Yar Khan,508,Rahim Yar Khan,1970,1980
6/30/2021,Wheat,Punjab,46,Khanewal,297,,1960,1980
6/30/2021,Wheat,Punjab,95,Sahiwal,530,Sahiwal,1960,1980
6/30/2021,,Punjab,92,Rahim Yar Khan,526,Sadiqabad,1970,1983
6/30/2021,Wheat,Sindh,72,Mirpur Khas,249,Jhudo,2020,2030
6/30/2021,Wheat,Sindh,72,Mirpur Khas,535,Samaro,,
6/30/2021,Wheat,Sindh,72,Mirpur Khas,,Digri,2020,2030
6/30/2021,Wheat,Sindh,72,Mirpur Khas,410,Mirpur Khas,2020,2030
6/30/2021,Wheat,Sindh,79,Naushro Feroze,439,Naushahro Feroze,2025,2030
6/30/2021,Wheat,Sindh,80,Nawabshah,124,Daur,,2030
6/30/2021,Wheat,Sindh,79,Naushro Feroze,399,Mehrabpur,2025,2030
6/30/2021,Wheat,Sindh,,Sukkur,591,Sukkur,2025,2030
6/30/2021,Wheat,Sindh,,Sanghar,605,Tando Adam Khan,2025,2035
6/30/2021,Wheat,Sindh,111,Thatta,623,Thatta,2025,2035
6/30/2021,Wheat,Sindh,4,Badin,26,Badin,2025,2035
6/30/2021,Wheat,Sindh,,,639,Umarkot,2025,2035
6/30/2021,Wheat,Sindh,80,Nawabshah,,Nawab Shah,2030,2035
6/30/2021,Wheat,Sindh,96,Sanghar,561,Shahdadpur,2030,2035
6/30/2021,Wheat,Sindh,96,Sanghar,540,Sanghar,,2035
6/30/2021,Wheat,Sindh,96,,564,Shahpur Chakar,2030,
6/30/2021,Wheat,Sindh,32,Hyderabad,217,Hyderabad,2080,2080
6/30/2021,Wheat,Sindh,41,Karachi,277,Karachi,2110,2110
6/30/2021,Wheat,Sindh,,,639,Umarkot,2025,2035
6/30/2021,Wheat,Punjab,5,Bahawalnagar,157,Faqirwali,,1965
6/30/2021,Wheat,Punjab,,Bahawalpur,654,,1950,1970
6/30/2022,Wheat,Punjab,93,Rajan Pur,511,Rajanpur,2680,2690
6/30/2022,Wheat,Punjab,,Rahim Yar Khan,162,Fazil Pur,2680,2690
6/30/2022,Wheat,Punjab,43,Kasur,161,Fatehpur,2680,2690
6/30/2022,Wheat,Punjab,61,Layyah,356,Layyah,2680,
6/30/2022,Wheat,Punjab,76,Muzaffargarh,13,,2680,2690
6/30/2022,Wheat,Punjab,76,Muzaffargarh,238,Jatoi,2680,2690
6/30/2022,Wheat,Punjab,76,Muzaffargarh,562,Shaher Sultan,,2690
6/30/2022,Wheat,Punjab,,Bahawalnagar,205,Haroonabad,2680,2700
6/30/2022,Wheat,Punjab,5,Bahawalnagar,,,,2700
6/30/2022,Wheat,Punjab,6,Bahawalpur,207,Hasilpur,2680,2700
6/30/2022,Wheat,,5,Bahawalnagar,157,Faqirwali,2675,2700
6/30/2022,Wheat,Punjab,112,Toba Tek Singh,630,Toba Tek Singh,2650,2700
6/30/2022,Wheat,Punjab,95,Sahiwal,91,Chichawatni,2700,2705
6/30/2022,Wheat,Punjab,5,Bahawalnagar,93,Chishtian,2700,2710
6/30/2022,Wheat,Punjab,115,Vehari,74,Burewala,2700,2710
6/30/2022,Wheat,Punjab,6,Bahawalpur,654,Yazman Mandi,2700,
6/30/2022,Wheat,Punjab,92,Rahim Yar Khan,299,Khanpur,2700,2725
6/30/2022,Wheat,Punjab,87,Pakpattan,462,Pakpattan,2700,2725
6/30/2022,Wheat,,92,Rahim Yar Khan,526,Sadiqabad,2700,2740
6/30/2022,Wheat,Punjab,5,Bahawalnagar,30,Bahawalnagar,2735,2740
6/30/2022,Wheat,,92,Rahim Yar Khan,508,Rahim Yar Khan,2725,2760
6/30/2022,Wheat,Punjab,95,Sahiwal,530,Sahiwal,2750,2775
6/30/2022,Wheat,Sindh,,Sukkur,591,,2750,
6/30/2022,Wheat,Sindh,24,Ghotki,184,Ghotki,2750,2800
6/30/2022,Wheat,Sindh,24,Ghotki,108,Daharki,2750,2800
6/30/2022,,Sindh,105,Sukkur,467,Pano Aqil,2750,2800
6/30/2022,Wheat,Sindh,45,Khairpur,292,Khairpur,2800,2825
6/30/2022,Wheat,Sindh,45,Khairpur,513,Ranipur,2800,2825
6/30/2022,Wheat,Sindh,72,Mirpur Khas,410,Mirpur Khas,2825,2830
6/30/2022,Wheat,Sindh,4,Badin,26,Badin,2825,2830
6/30/2022,Wheat,Sindh,72,Mirpur Khas,249,Jhudo,2825,2830
6/30/2022,,Sindh,96,Sanghar,605,Tando Adam Khan,2825,2830
6/30/2022,Wheat,Sindh,96,Sanghar,561,Shahdadpur,2825,2830
6/30/2022,Wheat,Sindh,113,Umarkot,344,Kunri,,2830
6/30/2022,Wheat,Sindh,113,Umarkot,639,Umarkot,,2830
6/30/2022,Wheat,Sindh,72,Mirpur Khas,136,,2825,2830
6/30/2022,Wheat,Sindh,4,Badin,607,Tando Bagho,,2830
6/30/2022,Wheat,Sindh,72,Mirpur Khas,535,Samaro,2825,2830
6/30/2022,Wheat,Sindh,96,Sanghar,540,Sanghar,2825,2830
6/30/2022,Wheat,Sindh,96,Sanghar,564,Shahpur Chakar,2825,2830
6/30/2022,Wheat,Sindh,80,Nawabshah,440,Nawab Shah,2825,2830
6/30/2022,,Sindh,80,Nawabshah,39,Bandhi,2825,2830
6/30/2022,Wheat,Sindh,105,Sukkur,418,,2825,2830
6/30/2022,Wheat,Sindh,79,Naushro Feroze,439,,2825,2830
6/30/2022,Wheat,Sindh,32,Hyderabad,,Hyderabad,,3020
6/30/2022,Wheat,Sindh,41,,277,Karachi,3080,3090
6/30/2022,Wheat,Sindh,72,Mirpur Khas,535,Samaro,2825,2830
6/30/2022,Wheat,Punjab,,Bahawalnagar,205,Haroonabad,2680,2700
6/30/2022,Wheat,Sindh,,Sukkur,591,,2750,
6/30/2022,Wheat,Sindh,96,Sanghar,564,Shahpur Chakar,2825,2830
7/13/2019,Wheat,Punjab,,,,Chishtian,1290,1300
7/13/2019,Wheat,Punjab,,,,Haroonabad,1290,1305
7/13/2019,,,,,,Hasilpur,1300,1305
7/13/2019,Wheat,Punjab,,,,Sadiqabad,1300,1348
7/13/2019,Wheat,Punjab,,,,,1315,1335
7/13/2019,Wheat,Punjab,,,,,1320,1335
7/13/2019,Wheat,Sindh,,,,Dadu,1320,1340
7/13/2019,Wheat,Punjab,,,,Mian Channu,,1335
7/13/2019,Wheat,Punjab,,,,Rahimyar khan,1330,
7/13/2019,Wheat,Sindh,,,,Badin,1330,1340
7/13/2019,Wheat,Sindh,,,,Ghotki,1330,
7/13/2019,Wheat,Sindh,,,,Jhuddo,1330,1340
7/13/2019,Wheat,,,,,,1330,
7/13/2019,Wheat,,,,,Sanghar,1330,1340
7/13/2019,,Sindh,,,,Tando Adam Khan,1330,1340
7/13/2019,Wheat,,,,,,1330,1340
7/13/2019,Wheat,Sindh,,,,Tando Jan Mohammad,1330,1340
7/13/2019,Wheat,Sindh,,,,Umarkot,1330,1340
7/13/2019,Wheat,Punjab,,,,Lodhran,,1335
7/13/2019,Wheat,Punjab,,,,,1340,1340
7/13/2019,,Punjab,,,,Toba Tek Singh,1340,1340
7/13/2019,Wheat,Sindh,,,,Shahdadpur,1340,
7/13/2019,Wheat,Punjab,,,,Sahiwal,1350,1350
7/13/2019,Wheat,,,,,Kotri,,1384
7/13/2019,Wheat,Sindh,,,,Hyderabad,1380,1380
7/13/2019,Wheat,Sindh,,,,Karachi,1380,1380
7/13/2019,Wheat,,,,,,1330,
7/13/2019,Wheat,Sindh,,,,Badin,1330,1340
7/13/2019,,Sindh,,,,Tando Adam Khan,1330,1340
7/13/2020,Wheat,Sindh,24,Ghotki,184,Ghotki,1600,1610
7/13/2020,Wheat,Sindh,45,Khairpur,292,,1600,1610
7/13/2020,Wheat,Sindh,80,Nawabshah,440,Nawab Shah,1600,1610
7/13/2020,Wheat,Sindh,105,Sukkur,591,,1600,1610
7/13/2020,Wheat,Sindh,32,Hyderabad,104,Chuhar Jamali,1600,1615
7/13/2020,Wheat,Sindh,4,Badin,189,Golarchi Taluka,,1615
7/13/2020,Wheat,Sindh,113,Umarkot,,Kunri,1600,1615
7/13/2020,Wheat,Sindh,72,Mirpur Khas,410,Mirpur Khas,1600,1615
7/13/2020,Wheat,,4,Badin,607,Tando Bagho,1600,1615
7/13/2020,Wheat,Sindh,113,Umarkot,639,Umarkot,1600,
7/13/2020,Wheat,Sindh,96,Sanghar,540,,1600,1620
7/13/2020,Wheat,Sindh,,Sanghar,561,Shahdadpur,1600,1620
7/13/2020,,Sindh,96,Sanghar,605,Tando Adam Khan,,1620
7/13/2020,Wheat,Sindh,36,Jamshoro,338,Kotri,1740,1750
7/13/2020,Wheat,Sindh,41,Karachi,277,Karachi,1760,1760
7/13/2020,Wheat,Punjab,46,Khanewal,,Mian Channu,1775,1780
7/13/2020,Wheat,,115,Vehari,74,,1800,1810
7/13/2020,Wheat,,92,Rahim Yar Khan,,Khanpur,1800,1815
7/13/2020,Wheat,Punjab,92,Rahim Yar Khan,508,Rahim Yar Khan,1810,1815
7/13/2020,Wheat,,112,Toba Tek Singh,,Toba Tek Singh,1810,
7/13/2020,Wheat,Punjab,92,Rahim Yar Khan,526,Sadiqabad,1800,
7/13/2020,,,5,Bahawalnagar,150,Dunga Bunga,1835,1840
7/13/2020,Wheat,Punjab,5,Bahawalnagar,93,Chishtian,1850,1860
7/13/2020,Wheat,Punjab,,Bahawalnagar,157,Faqirwali,1880,
7/13/2021,Wheat,Punjab,5,,165,Fortabbas,1915,1925
7/13/2021,Wheat,,5,Bahawalnagar,93,Chishtian,1940,1945
7/13/2021,Wheat,Punjab,46,Khanewal,401,Mian Channu,1940,1949
7/13/2021,Wheat,Punjab,115,Vehari,74,Burewala,1935,1950
7/13/2021,Wheat,Punjab,5,Bahawalnagar,205,Haroonabad,1935,1960
7/13/2021,Wheat,Punjab,95,Sahiwal,91,Chichawatni,1950,1960
7/13/2021,,Punjab,5,Bahawalnagar,30,Bahawalnagar,1965,1970
7/13/2021,Wheat,,112,Toba Tek Singh,630,Toba Tek Singh,1960,1970
7/13/2021,Wheat,Punjab,92,Rahim Yar Khan,299,Khanpur,1960,1975
